, where, what, value
588, GPU[1].SA[3].CU[2], SIMDCPIStack.total, 7.311752988048
589, GPU[1].SA[3].CU[3], CPIStack.Branch, 0.034438775510
590, GPU[1].SA[3].CU[3], CPIStack.Fetch, 0.445153061224
591, GPU[1].SA[3].CU[3], CPIStack.Idle, 0.000637755102
592, GPU[1].SA[3].CU[3], CPIStack.ScalarInst, 0.245535714286
593, GPU[1].SA[3].CU[3], CPIStack.ScalarMem, 0.998724489796
594, GPU[1].SA[3].CU[3], CPIStack.ScalarMemInst, 0.005739795918
595, GPU[1].SA[3].CU[3], CPIStack.Special, 0.000000000000
596, GPU[1].SA[3].CU[3], CPIStack.VALU, 1.443877551020
597, GPU[1].SA[3].CU[3], CPIStack.VMem, 1.280612244898
598, GPU[1].SA[3].CU[3], CPIStack.VMemInst, 0.008290816327
599, GPU[1].SA[3].CU[3], CPIStack.total, 4.678571428571
600, GPU[1].SA[3].CU[3], SIMDCPIStack.Branch, 0.053784860558
601, GPU[1].SA[3].CU[3], SIMDCPIStack.Fetch, 0.695219123506
602, GPU[1].SA[3].CU[3], SIMDCPIStack.Idle, 0.000996015936
603, GPU[1].SA[3].CU[3], SIMDCPIStack.ScalarInst, 0.383466135458
604, GPU[1].SA[3].CU[3], SIMDCPIStack.ScalarMem, 1.559760956175
605, GPU[1].SA[3].CU[3], SIMDCPIStack.ScalarMemInst, 0.008964143426
606, GPU[1].SA[3].CU[3], SIMDCPIStack.Special, 0.000000000000
607, GPU[1].SA[3].CU[3], SIMDCPIStack.VALU, 2.254980079681
608, GPU[1].SA[3].CU[3], SIMDCPIStack.VMem, 2.000000000000
609, GPU[1].SA[3].CU[3], SIMDCPIStack.VMemInst, 0.012948207171
610, GPU[1].SA[3].CU[3], SIMDCPIStack.total, 7.306772908367
611, GPU[1].SA[4].CU[0], CPIStack.total, NaN
612, GPU[1].SA[4].CU[0], SIMDCPIStack.total, NaN
613, GPU[1].SA[4].CU[1], CPIStack.total, NaN
614, GPU[1].SA[4].CU[1], SIMDCPIStack.total, NaN
615, GPU[1].SA[4].CU[2], CPIStack.total, NaN
616, GPU[1].SA[4].CU[2], SIMDCPIStack.total, NaN
617, GPU[1].SA[4].CU[3], CPIStack.total, NaN
618, GPU[1].SA[4].CU[3], SIMDCPIStack.total, NaN
619, GPU[1].SA[5].CU[0], CPIStack.total, NaN
620, GPU[1].SA[5].CU[0], SIMDCPIStack.total, NaN
621, GPU[1].SA[5].CU[1], CPIStack.total, NaN
622, GPU[1].SA[5].CU[1], SIMDCPIStack.total, NaN
623, GPU[1].SA[5].CU[2], CPIStack.total, NaN
624, GPU[1].SA[5].CU[2], SIMDCPIStack.total, NaN
625, GPU[1].SA[5].CU[3], CPIStack.total, NaN
626, GPU[1].SA[5].CU[3], SIMDCPIStack.total, NaN
627, GPU[1].SA[6].CU[0], CPIStack.total, NaN
628, GPU[1].SA[6].CU[0], SIMDCPIStack.total, NaN
629, GPU[1].SA[6].CU[1], CPIStack.total, NaN
630, GPU[1].SA[6].CU[1], SIMDCPIStack.total, NaN
631, GPU[1].SA[6].CU[2], CPIStack.total, NaN
632, GPU[1].SA[6].CU[2], SIMDCPIStack.total, NaN
633, GPU[1].SA[6].CU[3], CPIStack.total, NaN
634, GPU[1].SA[6].CU[3], SIMDCPIStack.total, NaN
635, GPU[1].SA[7].CU[0], CPIStack.total, NaN
636, GPU[1].SA[7].CU[0], SIMDCPIStack.total, NaN
637, GPU[1].SA[7].CU[1], CPIStack.total, NaN
638, GPU[1].SA[7].CU[1], SIMDCPIStack.total, NaN
639, GPU[1].SA[7].CU[2], CPIStack.total, NaN
640, GPU[1].SA[7].CU[2], SIMDCPIStack.total, NaN
641, GPU[1].SA[7].CU[3], CPIStack.total, NaN
642, GPU[1].SA[7].CU[3], SIMDCPIStack.total, NaN
643, GPU[1].SA[8].CU[0], CPIStack.total, NaN
644, GPU[1].SA[8].CU[0], SIMDCPIStack.total, NaN
645, GPU[1].SA[8].CU[1], CPIStack.total, NaN
646, GPU[1].SA[8].CU[1], SIMDCPIStack.total, NaN
647, GPU[1].SA[8].CU[2], CPIStack.total, NaN
648, GPU[1].SA[8].CU[2], SIMDCPIStack.total, NaN
649, GPU[1].SA[8].CU[3], CPIStack.total, NaN
650, GPU[1].SA[8].CU[3], SIMDCPIStack.total, NaN
651, GPU[1].SA[9].CU[0], CPIStack.total, NaN
652, GPU[1].SA[9].CU[0], SIMDCPIStack.total, NaN
653, GPU[1].SA[9].CU[1], CPIStack.total, NaN
654, GPU[1].SA[9].CU[1], SIMDCPIStack.total, NaN
655, GPU[1].SA[9].CU[2], CPIStack.total, NaN
656, GPU[1].SA[9].CU[2], SIMDCPIStack.total, NaN
657, GPU[1].SA[9].CU[3], CPIStack.total, NaN
658, GPU[1].SA[9].CU[3], SIMDCPIStack.total, NaN
659, GPU[1].SA[10].CU[0], CPIStack.total, NaN
660, GPU[1].SA[10].CU[0], SIMDCPIStack.total, NaN
661, GPU[1].SA[10].CU[1], CPIStack.total, NaN
662, GPU[1].SA[10].CU[1], SIMDCPIStack.total, NaN
663, GPU[1].SA[10].CU[2], CPIStack.total, NaN
664, GPU[1].SA[10].CU[2], SIMDCPIStack.total, NaN
665, GPU[1].SA[10].CU[3], CPIStack.total, NaN
666, GPU[1].SA[10].CU[3], SIMDCPIStack.total, NaN
667, GPU[1].SA[11].CU[0], CPIStack.total, NaN
668, GPU[1].SA[11].CU[0], SIMDCPIStack.total, NaN
669, GPU[1].SA[11].CU[1], CPIStack.total, NaN
670, GPU[1].SA[11].CU[1], SIMDCPIStack.total, NaN
671, GPU[1].SA[11].CU[2], CPIStack.total, NaN
672, GPU[1].SA[11].CU[2], SIMDCPIStack.total, NaN
673, GPU[1].SA[11].CU[3], CPIStack.total, NaN
674, GPU[1].SA[11].CU[3], SIMDCPIStack.total, NaN
675, GPU[1].SA[12].CU[0], CPIStack.total, NaN
676, GPU[1].SA[12].CU[0], SIMDCPIStack.total, NaN
677, GPU[1].SA[12].CU[1], CPIStack.total, NaN
678, GPU[1].SA[12].CU[1], SIMDCPIStack.total, NaN
679, GPU[1].SA[12].CU[2], CPIStack.total, NaN
680, GPU[1].SA[12].CU[2], SIMDCPIStack.total, NaN
681, GPU[1].SA[12].CU[3], CPIStack.total, NaN
682, GPU[1].SA[12].CU[3], SIMDCPIStack.total, NaN
683, GPU[1].SA[13].CU[0], CPIStack.total, NaN
684, GPU[1].SA[13].CU[0], SIMDCPIStack.total, NaN
685, GPU[1].SA[13].CU[1], CPIStack.total, NaN
686, GPU[1].SA[13].CU[1], SIMDCPIStack.total, NaN
687, GPU[1].SA[13].CU[2], CPIStack.total, NaN
688, GPU[1].SA[13].CU[2], SIMDCPIStack.total, NaN
689, GPU[1].SA[13].CU[3], CPIStack.total, NaN
690, GPU[1].SA[13].CU[3], SIMDCPIStack.total, NaN
691, GPU[1].SA[14].CU[0], CPIStack.total, NaN
692, GPU[1].SA[14].CU[0], SIMDCPIStack.total, NaN
693, GPU[1].SA[14].CU[1], CPIStack.total, NaN
694, GPU[1].SA[14].CU[1], SIMDCPIStack.total, NaN
695, GPU[1].SA[14].CU[2], CPIStack.total, NaN
696, GPU[1].SA[14].CU[2], SIMDCPIStack.total, NaN
697, GPU[1].SA[14].CU[3], CPIStack.total, NaN
698, GPU[1].SA[14].CU[3], SIMDCPIStack.total, NaN
699, GPU[1].SA[15].CU[0], CPIStack.total, NaN
700, GPU[1].SA[15].CU[0], SIMDCPIStack.total, NaN
701, GPU[1].SA[15].CU[1], CPIStack.total, NaN
702, GPU[1].SA[15].CU[1], SIMDCPIStack.total, NaN
703, GPU[1].SA[15].CU[2], CPIStack.total, NaN
704, GPU[1].SA[15].CU[2], SIMDCPIStack.total, NaN
705, GPU[1].SA[15].CU[3], CPIStack.total, NaN
706, GPU[1].SA[15].CU[3], SIMDCPIStack.total, NaN
707, GPU[1].SA[0].CU[0].SIMD0, busy_time, 0.000001004000
708, GPU[1].SA[0].CU[0].SIMD1, busy_time, 0.000001004000
709, GPU[1].SA[0].CU[0].SIMD2, busy_time, 0.000001004000
710, GPU[1].SA[0].CU[0].SIMD3, busy_time, 0.000001004000
711, GPU[1].SA[0].CU[1].SIMD0, busy_time, 0.000001004000
712, GPU[1].SA[0].CU[1].SIMD1, busy_time, 0.000001004000
713, GPU[1].SA[0].CU[1].SIMD2, busy_time, 0.000001004000
714, GPU[1].SA[0].CU[1].SIMD3, busy_time, 0.000001004000
715, GPU[1].SA[0].CU[2].SIMD0, busy_time, 0.000001004000
716, GPU[1].SA[0].CU[2].SIMD1, busy_time, 0.000001004000
717, GPU[1].SA[0].CU[2].SIMD2, busy_time, 0.000001004000
718, GPU[1].SA[0].CU[2].SIMD3, busy_time, 0.000001004000
719, GPU[1].SA[0].CU[3].SIMD0, busy_time, 0.000001004000
720, GPU[1].SA[0].CU[3].SIMD1, busy_time, 0.000001004000
721, GPU[1].SA[0].CU[3].SIMD2, busy_time, 0.000001004000
722, GPU[1].SA[0].CU[3].SIMD3, busy_time, 0.000001004000
723, GPU[1].SA[1].CU[0].SIMD0, busy_time, 0.000001004000
724, GPU[1].SA[1].CU[0].SIMD1, busy_time, 0.000001004000
725, GPU[1].SA[1].CU[0].SIMD2, busy_time, 0.000001004000
726, GPU[1].SA[1].CU[0].SIMD3, busy_time, 0.000001004000
727, GPU[1].SA[1].CU[1].SIMD0, busy_time, 0.000001004000
728, GPU[1].SA[1].CU[1].SIMD1, busy_time, 0.000001004000
729, GPU[1].SA[1].CU[1].SIMD2, busy_time, 0.000001004000
730, GPU[1].SA[1].CU[1].SIMD3, busy_time, 0.000001004000
731, GPU[1].SA[1].CU[2].SIMD0, busy_time, 0.000001004000
732, GPU[1].SA[1].CU[2].SIMD1, busy_time, 0.000001004000
733, GPU[1].SA[1].CU[2].SIMD2, busy_time, 0.000001004000
734, GPU[1].SA[1].CU[2].SIMD3, busy_time, 0.000001004000
735, GPU[1].SA[1].CU[3].SIMD0, busy_time, 0.000001004000
736, GPU[1].SA[1].CU[3].SIMD1, busy_time, 0.000001004000
737, GPU[1].SA[1].CU[3].SIMD2, busy_time, 0.000001004000
738, GPU[1].SA[1].CU[3].SIMD3, busy_time, 0.000001004000
739, GPU[1].SA[2].CU[0].SIMD0, busy_time, 0.000001004000
740, GPU[1].SA[2].CU[0].SIMD1, busy_time, 0.000001004000
