, where, what, value
69, GPU[1].SA[4].CU[0], simd_inst_count, 0.000000000000
70, GPU[1].SA[4].CU[0], simd_CPI, +Inf
71, GPU[1].SA[4].CU[1], cu_inst_count, 0.000000000000
72, GPU[1].SA[4].CU[1], cu_CPI, +Inf
73, GPU[1].SA[4].CU[1], simd_inst_count, 0.000000000000
74, GPU[1].SA[4].CU[1], simd_CPI, +Inf
75, GPU[1].SA[4].CU[2], cu_inst_count, 0.000000000000
76, GPU[1].SA[4].CU[2], cu_CPI, +Inf
77, GPU[1].SA[4].CU[2], simd_inst_count, 0.000000000000
78, GPU[1].SA[4].CU[2], simd_CPI, +Inf
79, GPU[1].SA[4].CU[3], cu_inst_count, 0.000000000000
80, GPU[1].SA[4].CU[3], cu_CPI, +Inf
81, GPU[1].SA[4].CU[3], simd_inst_count, 0.000000000000
82, GPU[1].SA[4].CU[3], simd_CPI, +Inf
83, GPU[1].SA[5].CU[0], cu_inst_count, 0.000000000000
84, GPU[1].SA[5].CU[0], cu_CPI, +Inf
85, GPU[1].SA[5].CU[0], simd_inst_count, 0.000000000000
86, GPU[1].SA[5].CU[0], simd_CPI, +Inf
87, GPU[1].SA[5].CU[1], cu_inst_count, 0.000000000000
88, GPU[1].SA[5].CU[1], cu_CPI, +Inf
89, GPU[1].SA[5].CU[1], simd_inst_count, 0.000000000000
90, GPU[1].SA[5].CU[1], simd_CPI, +Inf
91, GPU[1].SA[5].CU[2], cu_inst_count, 0.000000000000
92, GPU[1].SA[5].CU[2], cu_CPI, +Inf
93, GPU[1].SA[5].CU[2], simd_inst_count, 0.000000000000
94, GPU[1].SA[5].CU[2], simd_CPI, +Inf
95, GPU[1].SA[5].CU[3], cu_inst_count, 0.000000000000
96, GPU[1].SA[5].CU[3], cu_CPI, +Inf
97, GPU[1].SA[5].CU[3], simd_inst_count, 0.000000000000
98, GPU[1].SA[5].CU[3], simd_CPI, +Inf
99, GPU[1].SA[6].CU[0], cu_inst_count, 0.000000000000
100, GPU[1].SA[6].CU[0], cu_CPI, +Inf
101, GPU[1].SA[6].CU[0], simd_inst_count, 0.000000000000
102, GPU[1].SA[6].CU[0], simd_CPI, +Inf
103, GPU[1].SA[6].CU[1], cu_inst_count, 0.000000000000
104, GPU[1].SA[6].CU[1], cu_CPI, +Inf
105, GPU[1].SA[6].CU[1], simd_inst_count, 0.000000000000
106, GPU[1].SA[6].CU[1], simd_CPI, +Inf
107, GPU[1].SA[6].CU[2], cu_inst_count, 0.000000000000
108, GPU[1].SA[6].CU[2], cu_CPI, +Inf
109, GPU[1].SA[6].CU[2], simd_inst_count, 0.000000000000
110, GPU[1].SA[6].CU[2], simd_CPI, +Inf
111, GPU[1].SA[6].CU[3], cu_inst_count, 0.000000000000
112, GPU[1].SA[6].CU[3], cu_CPI, +Inf
113, GPU[1].SA[6].CU[3], simd_inst_count, 0.000000000000
114, GPU[1].SA[6].CU[3], simd_CPI, +Inf
115, GPU[1].SA[7].CU[0], cu_inst_count, 0.000000000000
116, GPU[1].SA[7].CU[0], cu_CPI, +Inf
117, GPU[1].SA[7].CU[0], simd_inst_count, 0.000000000000
118, GPU[1].SA[7].CU[0], simd_CPI, +Inf
119, GPU[1].SA[7].CU[1], cu_inst_count, 0.000000000000
120, GPU[1].SA[7].CU[1], cu_CPI, +Inf
121, GPU[1].SA[7].CU[1], simd_inst_count, 0.000000000000
122, GPU[1].SA[7].CU[1], simd_CPI, +Inf
123, GPU[1].SA[7].CU[2], cu_inst_count, 0.000000000000
124, GPU[1].SA[7].CU[2], cu_CPI, +Inf
125, GPU[1].SA[7].CU[2], simd_inst_count, 0.000000000000
126, GPU[1].SA[7].CU[2], simd_CPI, +Inf
127, GPU[1].SA[7].CU[3], cu_inst_count, 0.000000000000
128, GPU[1].SA[7].CU[3], cu_CPI, +Inf
129, GPU[1].SA[7].CU[3], simd_inst_count, 0.000000000000
130, GPU[1].SA[7].CU[3], simd_CPI, +Inf
131, GPU[1].SA[8].CU[0], cu_inst_count, 0.000000000000
132, GPU[1].SA[8].CU[0], cu_CPI, +Inf
133, GPU[1].SA[8].CU[0], simd_inst_count, 0.000000000000
134, GPU[1].SA[8].CU[0], simd_CPI, +Inf
135, GPU[1].SA[8].CU[1], cu_inst_count, 0.000000000000
136, GPU[1].SA[8].CU[1], cu_CPI, +Inf
137, GPU[1].SA[8].CU[1], simd_inst_count, 0.000000000000
138, GPU[1].SA[8].CU[1], simd_CPI, +Inf
139, GPU[1].SA[8].CU[2], cu_inst_count, 0.000000000000
140, GPU[1].SA[8].CU[2], cu_CPI, +Inf
141, GPU[1].SA[8].CU[2], simd_inst_count, 0.000000000000
142, GPU[1].SA[8].CU[2], simd_CPI, +Inf
143, GPU[1].SA[8].CU[3], cu_inst_count, 0.000000000000
144, GPU[1].SA[8].CU[3], cu_CPI, +Inf
145, GPU[1].SA[8].CU[3], simd_inst_count, 0.000000000000
146, GPU[1].SA[8].CU[3], simd_CPI, +Inf
147, GPU[1].SA[9].CU[0], cu_inst_count, 0.000000000000
148, GPU[1].SA[9].CU[0], cu_CPI, +Inf
149, GPU[1].SA[9].CU[0], simd_inst_count, 0.000000000000
150, GPU[1].SA[9].CU[0], simd_CPI, +Inf
151, GPU[1].SA[9].CU[1], cu_inst_count, 0.000000000000
152, GPU[1].SA[9].CU[1], cu_CPI, +Inf
153, GPU[1].SA[9].CU[1], simd_inst_count, 0.000000000000
154, GPU[1].SA[9].CU[1], simd_CPI, +Inf
155, GPU[1].SA[9].CU[2], cu_inst_count, 0.000000000000
156, GPU[1].SA[9].CU[2], cu_CPI, +Inf
157, GPU[1].SA[9].CU[2], simd_inst_count, 0.000000000000
158, GPU[1].SA[9].CU[2], simd_CPI, +Inf
159, GPU[1].SA[9].CU[3], cu_inst_count, 0.000000000000
160, GPU[1].SA[9].CU[3], cu_CPI, +Inf
161, GPU[1].SA[9].CU[3], simd_inst_count, 0.000000000000
162, GPU[1].SA[9].CU[3], simd_CPI, +Inf
163, GPU[1].SA[10].CU[0], cu_inst_count, 0.000000000000
164, GPU[1].SA[10].CU[0], cu_CPI, +Inf
165, GPU[1].SA[10].CU[0], simd_inst_count, 0.000000000000
166, GPU[1].SA[10].CU[0], simd_CPI, +Inf
167, GPU[1].SA[10].CU[1], cu_inst_count, 0.000000000000
168, GPU[1].SA[10].CU[1], cu_CPI, +Inf
169, GPU[1].SA[10].CU[1], simd_inst_count, 0.000000000000
170, GPU[1].SA[10].CU[1], simd_CPI, +Inf
171, GPU[1].SA[10].CU[2], cu_inst_count, 0.000000000000
172, GPU[1].SA[10].CU[2], cu_CPI, +Inf
173, GPU[1].SA[10].CU[2], simd_inst_count, 0.000000000000
174, GPU[1].SA[10].CU[2], simd_CPI, +Inf
175, GPU[1].SA[10].CU[3], cu_inst_count, 0.000000000000
176, GPU[1].SA[10].CU[3], cu_CPI, +Inf
177, GPU[1].SA[10].CU[3], simd_inst_count, 0.000000000000
178, GPU[1].SA[10].CU[3], simd_CPI, +Inf
179, GPU[1].SA[11].CU[0], cu_inst_count, 0.000000000000
180, GPU[1].SA[11].CU[0], cu_CPI, +Inf
181, GPU[1].SA[11].CU[0], simd_inst_count, 0.000000000000
182, GPU[1].SA[11].CU[0], simd_CPI, +Inf
183, GPU[1].SA[11].CU[1], cu_inst_count, 0.000000000000
184, GPU[1].SA[11].CU[1], cu_CPI, +Inf
185, GPU[1].SA[11].CU[1], simd_inst_count, 0.000000000000
186, GPU[1].SA[11].CU[1], simd_CPI, +Inf
187, GPU[1].SA[11].CU[2], cu_inst_count, 0.000000000000
188, GPU[1].SA[11].CU[2], cu_CPI, +Inf
189, GPU[1].SA[11].CU[2], simd_inst_count, 0.000000000000
190, GPU[1].SA[11].CU[2], simd_CPI, +Inf
191, GPU[1].SA[11].CU[3], cu_inst_count, 0.000000000000
192, GPU[1].SA[11].CU[3], cu_CPI, +Inf
193, GPU[1].SA[11].CU[3], simd_inst_count, 0.000000000000
194, GPU[1].SA[11].CU[3], simd_CPI, +Inf
195, GPU[1].SA[12].CU[0], cu_inst_count, 0.000000000000
196, GPU[1].SA[12].CU[0], cu_CPI, +Inf
197, GPU[1].SA[12].CU[0], simd_inst_count, 0.000000000000
198, GPU[1].SA[12].CU[0], simd_CPI, +Inf
199, GPU[1].SA[12].CU[1], cu_inst_count, 0.000000000000
200, GPU[1].SA[12].CU[1], cu_CPI, +Inf
201, GPU[1].SA[12].CU[1], simd_inst_count, 0.000000000000
202, GPU[1].SA[12].CU[1], simd_CPI, +Inf
203, GPU[1].SA[12].CU[2], cu_inst_count, 0.000000000000
204, GPU[1].SA[12].CU[2], cu_CPI, +Inf
205, GPU[1].SA[12].CU[2], simd_inst_count, 0.000000000000
206, GPU[1].SA[12].CU[2], simd_CPI, +Inf
207, GPU[1].SA[12].CU[3], cu_inst_count, 0.000000000000
208, GPU[1].SA[12].CU[3], cu_CPI, +Inf
209, GPU[1].SA[12].CU[3], simd_inst_count, 0.000000000000
210, GPU[1].SA[12].CU[3], simd_CPI, +Inf
211, GPU[1].SA[13].CU[0], cu_inst_count, 0.000000000000
212, GPU[1].SA[13].CU[0], cu_CPI, +Inf
213, GPU[1].SA[13].CU[0], simd_inst_count, 0.000000000000
214, GPU[1].SA[13].CU[0], simd_CPI, +Inf
215, GPU[1].SA[13].CU[1], cu_inst_count, 0.000000000000
216, GPU[1].SA[13].CU[1], cu_CPI, +Inf
217, GPU[1].SA[13].CU[1], simd_inst_count, 0.000000000000
218, GPU[1].SA[13].CU[1], simd_CPI, +Inf
219, GPU[1].SA[13].CU[2], cu_inst_count, 0.000000000000
220, GPU[1].SA[13].CU[2], cu_CPI, +Inf
221, GPU[1].SA[13].CU[2], simd_inst_count, 0.000000000000
222, GPU[1].SA[13].CU[2], simd_CPI, +Inf
223, GPU[1].SA[13].CU[3], cu_inst_count, 0.000000000000
224, GPU[1].SA[13].CU[3], cu_CPI, +Inf
225, GPU[1].SA[13].CU[3], simd_inst_count, 0.000000000000
226, GPU[1].SA[13].CU[3], simd_CPI, +Inf
227, GPU[1].SA[14].CU[0], cu_inst_count, 0.000000000000
228, GPU[1].SA[14].CU[0], cu_CPI, +Inf
229, GPU[1].SA[14].CU[0], simd_inst_count, 0.000000000000
230, GPU[1].SA[14].CU[0], simd_CPI, +Inf
231, GPU[1].SA[14].CU[1], cu_inst_count, 0.000000000000
232, GPU[1].SA[14].CU[1], cu_CPI, +Inf
233, GPU[1].SA[14].CU[1], simd_inst_count, 0.000000000000
234, GPU[1].SA[14].CU[1], simd_CPI, +Inf
235, GPU[1].SA[14].CU[2], cu_inst_count, 0.000000000000
236, GPU[1].SA[14].CU[2], cu_CPI, +Inf
237, GPU[1].SA[14].CU[2], simd_inst_count, 0.000000000000
238, GPU[1].SA[14].CU[2], simd_CPI, +Inf
239, GPU[1].SA[14].CU[3], cu_inst_count, 0.000000000000
240, GPU[1].SA[14].CU[3], cu_CPI, +Inf
241, GPU[1].SA[14].CU[3], simd_inst_count, 0.000000000000
242, GPU[1].SA[14].CU[3], simd_CPI, +Inf
243, GPU[1].SA[15].CU[0], cu_inst_count, 0.000000000000
244, GPU[1].SA[15].CU[0], cu_CPI, +Inf
245, GPU[1].SA[15].CU[0], simd_inst_count, 0.000000000000
246, GPU[1].SA[15].CU[0], simd_CPI, +Inf
247, GPU[1].SA[15].CU[1], cu_inst_count, 0.000000000000
248, GPU[1].SA[15].CU[1], cu_CPI, +Inf
249, GPU[1].SA[15].CU[1], simd_inst_count, 0.000000000000
250, GPU[1].SA[15].CU[1], simd_CPI, +Inf
251, GPU[1].SA[15].CU[2], cu_inst_count, 0.000000000000
252, GPU[1].SA[15].CU[2], cu_CPI, +Inf
253, GPU[1].SA[15].CU[2], simd_inst_count, 0.000000000000
254, GPU[1].SA[15].CU[2], simd_CPI, +Inf
255, GPU[1].SA[15].CU[3], cu_inst_count, 0.000000000000
256, GPU[1].SA[15].CU[3], cu_CPI, +Inf
257, GPU[1].SA[15].CU[3], simd_inst_count, 0.000000000000
258, GPU[1].SA[15].CU[3], simd_CPI, +Inf
259, GPU[1].SA[0].CU[0], CPIStack.Branch, 0.090604026846
260, GPU[1].SA[0].CU[0], CPIStack.Fetch, 2.848993288591
261, GPU[1].SA[0].CU[0], CPIStack.Idle, 0.006711409396
262, GPU[1].SA[0].CU[0], CPIStack.ScalarInst, 0.355704697987
263, GPU[1].SA[0].CU[0], CPIStack.ScalarMem, 2.630872483222
264, GPU[1].SA[0].CU[0], CPIStack.ScalarMemInst, 0.026845637584
265, GPU[1].SA[0].CU[0], CPIStack.Special, 0.010067114094
266, GPU[1].SA[0].CU[0], CPIStack.VALU, 2.342281879194
267, GPU[1].SA[0].CU[0], CPIStack.VMem, 12.466442953020
268, GPU[1].SA[0].CU[0], CPIStack.VMemInst, 1.083892617450
269, GPU[1].SA[0].CU[0], CPIStack.total, 53.758389261745
270, GPU[1].SA[0].CU[0], SIMDCPIStack.Branch, 0.156976744186
271, GPU[1].SA[0].CU[0], SIMDCPIStack.Fetch, 4.936046511628
272, GPU[1].SA[0].CU[0], SIMDCPIStack.Idle, 0.011627906977
273, GPU[1].SA[0].CU[0], SIMDCPIStack.ScalarInst, 0.616279069767
274, GPU[1].SA[0].CU[0], SIMDCPIStack.ScalarMem, 4.558139534884
275, GPU[1].SA[0].CU[0], SIMDCPIStack.ScalarMemInst, 0.046511627907
276, GPU[1].SA[0].CU[0], SIMDCPIStack.Special, 0.017441860465
277, GPU[1].SA[0].CU[0], SIMDCPIStack.VALU, 4.058139534883
278, GPU[1].SA[0].CU[0], SIMDCPIStack.VMem, 21.598837209302
279, GPU[1].SA[0].CU[0], SIMDCPIStack.VMemInst, 1.877906976745
280, GPU[1].SA[0].CU[0], SIMDCPIStack.total, 93.139534883721
281, GPU[1].SA[0].CU[1], CPIStack.total, NaN
282, GPU[1].SA[0].CU[1], SIMDCPIStack.total, NaN
283, GPU[1].SA[0].CU[2], CPIStack.total, NaN
284, GPU[1].SA[0].CU[2], SIMDCPIStack.total, NaN
285, GPU[1].SA[0].CU[3], CPIStack.total, NaN
286, GPU[1].SA[0].CU[3], SIMDCPIStack.total, NaN
287, GPU[1].SA[1].CU[0], CPIStack.total, NaN
288, GPU[1].SA[1].CU[0], SIMDCPIStack.total, NaN
289, GPU[1].SA[1].CU[1], CPIStack.total, NaN
290, GPU[1].SA[1].CU[1], SIMDCPIStack.total, NaN
291, GPU[1].SA[1].CU[2], CPIStack.total, NaN
292, GPU[1].SA[1].CU[2], SIMDCPIStack.total, NaN
293, GPU[1].SA[1].CU[3], CPIStack.total, NaN
294, GPU[1].SA[1].CU[3], SIMDCPIStack.total, NaN
295, GPU[1].SA[2].CU[0], CPIStack.total, NaN
296, GPU[1].SA[2].CU[0], SIMDCPIStack.total, NaN
297, GPU[1].SA[2].CU[1], CPIStack.total, NaN
298, GPU[1].SA[2].CU[1], SIMDCPIStack.total, NaN
299, GPU[1].SA[2].CU[2], CPIStack.total, NaN
300, GPU[1].SA[2].CU[2], SIMDCPIStack.total, NaN
301, GPU[1].SA[2].CU[3], CPIStack.total, NaN
302, GPU[1].SA[2].CU[3], SIMDCPIStack.total, NaN
303, GPU[1].SA[3].CU[0], CPIStack.total, NaN
304, GPU[1].SA[3].CU[0], SIMDCPIStack.total, NaN
305, GPU[1].SA[3].CU[1], CPIStack.total, NaN
306, GPU[1].SA[3].CU[1], SIMDCPIStack.total, NaN
307, GPU[1].SA[3].CU[2], CPIStack.total, NaN
308, GPU[1].SA[3].CU[2], SIMDCPIStack.total, NaN
309, GPU[1].SA[3].CU[3], CPIStack.total, NaN
310, GPU[1].SA[3].CU[3], SIMDCPIStack.total, NaN
311, GPU[1].SA[4].CU[0], CPIStack.total, NaN
312, GPU[1].SA[4].CU[0], SIMDCPIStack.total, NaN
313, GPU[1].SA[4].CU[1], CPIStack.total, NaN
314, GPU[1].SA[4].CU[1], SIMDCPIStack.total, NaN
315, GPU[1].SA[4].CU[2], CPIStack.total, NaN
316, GPU[1].SA[4].CU[2], SIMDCPIStack.total, NaN
317, GPU[1].SA[4].CU[3], CPIStack.total, NaN
318, GPU[1].SA[4].CU[3], SIMDCPIStack.total, NaN
319, GPU[1].SA[5].CU[0], CPIStack.total, NaN
320, GPU[1].SA[5].CU[0], SIMDCPIStack.total, NaN
321, GPU[1].SA[5].CU[1], CPIStack.total, NaN
322, GPU[1].SA[5].CU[1], SIMDCPIStack.total, NaN
323, GPU[1].SA[5].CU[2], CPIStack.total, NaN
324, GPU[1].SA[5].CU[2], SIMDCPIStack.total, NaN
325, GPU[1].SA[5].CU[3], CPIStack.total, NaN
326, GPU[1].SA[5].CU[3], SIMDCPIStack.total, NaN
327, GPU[1].SA[6].CU[0], CPIStack.total, NaN
328, GPU[1].SA[6].CU[0], SIMDCPIStack.total, NaN
329, GPU[1].SA[6].CU[1], CPIStack.total, NaN
330, GPU[1].SA[6].CU[1], SIMDCPIStack.total, NaN
331, GPU[1].SA[6].CU[2], CPIStack.total, NaN
332, GPU[1].SA[6].CU[2], SIMDCPIStack.total, NaN
333, GPU[1].SA[6].CU[3], CPIStack.total, NaN
334, GPU[1].SA[6].CU[3], SIMDCPIStack.total, NaN
335, GPU[1].SA[7].CU[0], CPIStack.total, NaN
336, GPU[1].SA[7].CU[0], SIMDCPIStack.total, NaN
337, GPU[1].SA[7].CU[1], CPIStack.total, NaN
338, GPU[1].SA[7].CU[1], SIMDCPIStack.total, NaN
339, GPU[1].SA[7].CU[2], CPIStack.total, NaN
340, GPU[1].SA[7].CU[2], SIMDCPIStack.total, NaN
341, GPU[1].SA[7].CU[3], CPIStack.total, NaN
342, GPU[1].SA[7].CU[3], SIMDCPIStack.total, NaN
343, GPU[1].SA[8].CU[0], CPIStack.total, NaN
344, GPU[1].SA[8].CU[0], SIMDCPIStack.total, NaN
345, GPU[1].SA[8].CU[1], CPIStack.total, NaN
346, GPU[1].SA[8].CU[1], SIMDCPIStack.total, NaN
347, GPU[1].SA[8].CU[2], CPIStack.total, NaN
348, GPU[1].SA[8].CU[2], SIMDCPIStack.total, NaN
349, GPU[1].SA[8].CU[3], CPIStack.total, NaN
350, GPU[1].SA[8].CU[3], SIMDCPIStack.total, NaN
351, GPU[1].SA[9].CU[0], CPIStack.total, NaN
352, GPU[1].SA[9].CU[0], SIMDCPIStack.total, NaN
353, GPU[1].SA[9].CU[1], CPIStack.total, NaN
354, GPU[1].SA[9].CU[1], SIMDCPIStack.total, NaN
355, GPU[1].SA[9].CU[2], CPIStack.total, NaN
356, GPU[1].SA[9].CU[2], SIMDCPIStack.total, NaN
357, GPU[1].SA[9].CU[3], CPIStack.total, NaN
358, GPU[1].SA[9].CU[3], SIMDCPIStack.total, NaN
359, GPU[1].SA[10].CU[0], CPIStack.total, NaN
360, GPU[1].SA[10].CU[0], SIMDCPIStack.total, NaN
361, GPU[1].SA[10].CU[1], CPIStack.total, NaN
362, GPU[1].SA[10].CU[1], SIMDCPIStack.total, NaN
363, GPU[1].SA[10].CU[2], CPIStack.total, NaN
364, GPU[1].SA[10].CU[2], SIMDCPIStack.total, NaN
365, GPU[1].SA[10].CU[3], CPIStack.total, NaN
366, GPU[1].SA[10].CU[3], SIMDCPIStack.total, NaN
367, GPU[1].SA[11].CU[0], CPIStack.total, NaN
368, GPU[1].SA[11].CU[0], SIMDCPIStack.total, NaN
369, GPU[1].SA[11].CU[1], CPIStack.total, NaN
370, GPU[1].SA[11].CU[1], SIMDCPIStack.total, NaN
371, GPU[1].SA[11].CU[2], CPIStack.total, NaN
372, GPU[1].SA[11].CU[2], SIMDCPIStack.total, NaN
373, GPU[1].SA[11].CU[3], CPIStack.total, NaN
374, GPU[1].SA[11].CU[3], SIMDCPIStack.total, NaN
375, GPU[1].SA[12].CU[0], CPIStack.total, NaN
376, GPU[1].SA[12].CU[0], SIMDCPIStack.total, NaN
377, GPU[1].SA[12].CU[1], CPIStack.total, NaN
378, GPU[1].SA[12].CU[1], SIMDCPIStack.total, NaN
379, GPU[1].SA[12].CU[2], CPIStack.total, NaN
380, GPU[1].SA[12].CU[2], SIMDCPIStack.total, NaN
381, GPU[1].SA[12].CU[3], CPIStack.total, NaN
382, GPU[1].SA[12].CU[3], SIMDCPIStack.total, NaN
383, GPU[1].SA[13].CU[0], CPIStack.total, NaN
384, GPU[1].SA[13].CU[0], SIMDCPIStack.total, NaN
385, GPU[1].SA[13].CU[1], CPIStack.total, NaN
386, GPU[1].SA[13].CU[1], SIMDCPIStack.total, NaN
387, GPU[1].SA[13].CU[2], CPIStack.total, NaN
388, GPU[1].SA[13].CU[2], SIMDCPIStack.total, NaN
389, GPU[1].SA[13].CU[3], CPIStack.total, NaN
390, GPU[1].SA[13].CU[3], SIMDCPIStack.total, NaN
391, GPU[1].SA[14].CU[0], CPIStack.total, NaN
392, GPU[1].SA[14].CU[0], SIMDCPIStack.total, NaN
393, GPU[1].SA[14].CU[1], CPIStack.total, NaN
394, GPU[1].SA[14].CU[1], SIMDCPIStack.total, NaN
395, GPU[1].SA[14].CU[2], CPIStack.total, NaN
396, GPU[1].SA[14].CU[2], SIMDCPIStack.total, NaN
397, GPU[1].SA[14].CU[3], CPIStack.total, NaN
398, GPU[1].SA[14].CU[3], SIMDCPIStack.total, NaN
399, GPU[1].SA[15].CU[0], CPIStack.total, NaN
400, GPU[1].SA[15].CU[0], SIMDCPIStack.total, NaN
401, GPU[1].SA[15].CU[1], CPIStack.total, NaN
402, GPU[1].SA[15].CU[1], SIMDCPIStack.total, NaN
403, GPU[1].SA[15].CU[2], CPIStack.total, NaN
404, GPU[1].SA[15].CU[2], SIMDCPIStack.total, NaN
405, GPU[1].SA[15].CU[3], CPIStack.total, NaN
406, GPU[1].SA[15].CU[3], SIMDCPIStack.total, NaN
407, GPU[1].SA[0].CU[0].SIMD0, busy_time, 0.000000320000
408, GPU[1].SA[0].CU[0].SIMD1, busy_time, 0.000000368000
409, GPU[1].SA[0].CU[0].SIMD2, busy_time, 0.000000000000
410, GPU[1].SA[0].CU[0].SIMD3, busy_time, 0.000000000000
411, GPU[1].SA[0].CU[1].SIMD0, busy_time, 0.000000000000
412, GPU[1].SA[0].CU[1].SIMD1, busy_time, 0.000000000000
413, GPU[1].SA[0].CU[1].SIMD2, busy_time, 0.000000000000
414, GPU[1].SA[0].CU[1].SIMD3, busy_time, 0.000000000000
415, GPU[1].SA[0].CU[2].SIMD0, busy_time, 0.000000000000
416, GPU[1].SA[0].CU[2].SIMD1, busy_time, 0.000000000000
417, GPU[1].SA[0].CU[2].SIMD2, busy_time, 0.000000000000
418, GPU[1].SA[0].CU[2].SIMD3, busy_time, 0.000000000000
419, GPU[1].SA[0].CU[3].SIMD0, busy_time, 0.000000000000
420, GPU[1].SA[0].CU[3].SIMD1, busy_time, 0.000000000000
421, GPU[1].SA[0].CU[3].SIMD2, busy_time, 0.000000000000
422, GPU[1].SA[0].CU[3].SIMD3, busy_time, 0.000000000000
423, GPU[1].SA[1].CU[0].SIMD0, busy_time, 0.000000000000
424, GPU[1].SA[1].CU[0].SIMD1, busy_time, 0.000000000000
425, GPU[1].SA[1].CU[0].SIMD2, busy_time, 0.000000000000
426, GPU[1].SA[1].CU[0].SIMD3, busy_time, 0.000000000000
427, GPU[1].SA[1].CU[1].SIMD0, busy_time, 0.000000000000
428, GPU[1].SA[1].CU[1].SIMD1, busy_time, 0.000000000000
